AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4141.538461,4160,4126.025641,4141.153846,4143.333333,4175.641026,4192.179487,4178.333333,4188.333333,4147.435897,4150.51282,4070.25641,4397.179487,4119.487179
4151.410256,4173.333333,4139.102564,4158.717949,4143.717949,4176.153846,4183.589743,4180.25641,4193.974359,4148.333333,4145.25641,4082.564102,4410.769231,4132.307692
4166.410256,4185.128205,4152.051282,4171.794872,4144.230769,4174.615384,4184.615384,4182.307692,4199.487179,4147.948718,4150.384615,4101.923077,4425.769231,4142.564102
4182.948718,4196.666667,4166.923077,4180,4139.871795,4175.51282,4187.564102,4175.25641,4191.410256,4147.435897,4159.871795,4122.692307,4433.589744,4148.974359
4184.871795,4203.846154,4172.692308,4186.923077,4141.153846,4179.871795,4193.589743,4175.897436,4186.794872,4147.051282,4161.538461,4123.205128,4433.461539,4148.717949
4175.641026,4200.641026,4166.794872,4186.410256,4144.615384,4179.358974,4197.435897,4181.538461,4191.538461,4145.51282,4155.769231,4109.358974,4429.871795,4142.307692
4168.076923,4190.25641,4156.282051,4176.025641,4141.410256,4167.820513,4191.153846,4179.74359,4186.025641,4145,4146.282051,4101.025641,4420.512821,4132.179487
4167.564102,4182.051282,4151.666666,4165.769231,4143.205128,4157.307692,4183.717949,4180.769231,4179.102564,4147.435897,4138.974359,4104.102564,4409.615385,4127.820513
4169.358974,4185.384615,4154.871795,4168.846154,4142.692307,4155.25641,4187.051282,4187.179487,4181.923077,4147.692307,4140.25641,4109.230769,4405.384616,4131.153846
4169.487179,4187.435897,4157.948718,4174.871795,4140.384615,4155.51282,4196.410256,4184.74359,4180.128205,4146.153846,4145.51282,4108.974359,4402.435898,4134.487179
4164.871795,4176.794872,4152.564102,4170,4140,4153.461538,4198.589743,4184.615384,4173.589743,4146.410256,4151.282051,4105.769231,4399.102564,4129.358974
4155.25641,4167.435897,4140,4158.076923,4137.948718,4151.923077,4192.435897,4186.153846,4171.282051,4146.794872,4155,4103.846154,4394.871795,4121.794872
4151.794872,4168.333333,4137.564102,4150.25641,4142.051282,4154.102564,4190.51282,4177.435897,4172.051282,4148.589743,4153.717949,4105.897436,4390,4121.538461
4148.333333,4167.307692,4139.230769,4147.564102,4141.666666,4155.769231,4188.461538,4163.846154,4167.051282,4148.333333,4152.948718,4104.358974,4386.025641,4119.230769
4143.846154,4164.487179,4136.538461,4148.076923,4140.25641,4154.871795,4176.538461,4157.948718,4162.435897,4144.615384,4158.076923,4103.333333,4385.641026,4117.820513
4149.615384,4168.205128,4141.282051,4154.102564,4143.846154,4156.025641,4168.461538,4161.538461,4168.717949,4144.74359,4167.307692,4113.846154,4392.564103,4125.128205
4158.076923,4171.923077,4148.461538,4157.435897,4141.153846,4155.769231,4170,4161.538461,4177.307692,4148.076923,4175.897436,4123.589743,4400.512821,4128.333333
4154.102564,4171.923077,4145.25641,4156.410256,4141.410256,4153.461538,4164.487179,4154.615384,4176.025641,4148.846154,4177.435897,4121.282051,4401.538462,4125.384615
4142.820513,4166.923077,4138.205128,4153.974359,4141.282051,4153.589743,4153.076923,4146.794872,4164.615384,4146.025641,4174.871795,4119.487179,4397.948718,4120.641025
4137.051282,4156.666666,4137.051282,4148.461538,4141.794872,4148.974359,4146.666666,4142.051282,4156.282051,4145,4170.769231,4122.435897,4391.153846,4115
4138.205128,4153.333333,4134.743589,4142.307692,4145,4142.948718,4147.051282,4141.794872,4155.51282,4146.666666,4162.307692,4117.435897,4384.74359,4111.794872
4137.179487,4154.615384,4127.948718,4137.179487,4139.74359,4144.487179,4149.358974,4140.897436,4152.307692,4146.410256,4154.358974,4108.717948,4378.461539,4107.435897
4134.230769,4151.538461,4126.666666,4140.769231,4143.205128,4151.923077,4162.307692,4143.717949,4150.25641,4146.923077,4156.410256,4108.461538,4374.871795,4105.128205
4142.179487,4157.179487,4134.871795,4150.25641,4145.51282,4163.461538,4186.666667,4157.820513,4160.128205,4147.948718,4167.564102,4120.128205,4382.435898,4111.282051
4157.179487,4170.128205,4146.025641,4158.974359,4139.615384,4178.333333,4206.410256,4174.230769,4173.205128,4146.538461,4182.179487,4139.615384,4396.282052,4122.820513
4162.307692,4172.051282,4151.666666,4166.153846,4143.205128,4186.282051,4212.051282,4177.051282,4178.461538,4146.025641,4195.51282,4152.051282,4404.48718,4130.769231
4163.076923,4173.717949,4156.025641,4171.153846,4140.51282,4187.948718,4210.769231,4180.384615,4183.205128,4147.307692,4205.128205,4160.897436,4411.410257,4132.820513
4164.74359,4182.692308,4160.25641,4173.846154,4138.589743,4190.51282,4207.179487,4185.897436,4188.846154,4147.435897,4212.179487,4171.666667,4416.794872,4138.205128
4161.025641,4186.282051,4153.589743,4172.307692,4144.230769,4184.615384,4198.076923,4179.358974,4186.923077,4146.538461,4219.102564,4175,4412.435898,4140.51282
4155.128205,4180.641026,4141.794872,4171.282051,4142.179487,4171.282051,4188.205128,4167.307692,4179.230769,4146.923077,4217.564103,4171.282051,4404.74359,4133.205128
4151.923077,4173.974359,4136.794872,4168.333333,4140.897436,4167.051282,4178.076923,4165.769231,4175.25641,4148.589743,4207.692308,4168.589743,4398.333334,4129.743589
4145.769231,4171.282051,4132.692307,4161.794872,4139.487179,4170.384615,4173.205128,4169.230769,4177.307692,4148.333333,4202.051282,4161.794872,4389.74359,4127.564102
4139.358974,4172.051282,4123.333333,4152.435897,4141.153846,4164.102564,4177.435897,4170.769231,4182.179487,4146.282051,4203.589744,4155.641025,4383.076923,4122.435897
4137.051282,4169.487179,4119.358974,4142.051282,4143.717949,4153.846154,4173.589743,4172.051282,4184.230769,4146.282051,4199.871795,4156.282051,4378.076923,4118.076923
4138.589743,4168.076923,4122.564102,4138.333333,4139.230769,4153.589743,4157.564102,4166.794872,4178.076923,4148.333333,4188.461538,4150.51282,4371.153846,4115.641025
4138.076923,4171.153846,4121.153846,4140.641025,4141.025641,4149.74359,4147.820513,4155.128205,4171.923077,4148.076923,4180.384615,4140.51282,4364.48718,4112.692307
4130.769231,4164.74359,4112.692307,4136.410256,4141.153846,4139.358974,4154.487179,4146.794872,4170.384615,4147.564102,4176.410256,4137.948718,4357.564103,4106.410256
4121.794872,4152.051282,4104.871795,4123.846154,4140.128205,4138.205128,4157.307692,4139.487179,4160.384615,4147.564102,4168.461538,4135.897436,4348.461539,4100.897436
4119.358974,4148.717949,4100.128205,4116.666666,4142.948718,4142.820513,4153.205128,4134.615384,4147.692307,4146.538461,4166.410256,4134.487179,4345.25641,4100
4122.051282,4153.717949,4100.76923,4117.820513,4138.974359,4145.641025,4159.871795,4138.205128,4149.74359,4146.538461,4172.564102,4138.076923,4352.435898,4102.820513
4121.282051,4152.307692,4103.461538,4119.358974,4141.794872,4151.666666,4168.461538,4136.025641,4151.410256,4146.153846,4173.589743,4140.25641,4352.692308,4106.666666
4115.897436,4142.820513,4101.794871,4119.871795,4142.692307,4152.948718,4163.076923,4126.410256,4141.410256,4146.282051,4170.51282,4140.897436,4343.846154,4106.025641
4116.538461,4137.692307,4100.76923,4117.307692,4138.461538,4143.717949,4153.461538,4123.076923,4138.589743,4147.564102,4171.153846,4143.589743,4338.974359,4103.717948
4116.282051,4139.487179,4101.666666,4110.128205,4143.333333,4132.179487,4147.820513,4113.974359,4138.589743,4147.564102,4167.307692,4136.794872,4332.307693,4102.948718
4111.923077,4136.410256,4100.641025,4106.153846,4141.410256,4122.307692,4136.666666,4105,4136.410256,4147.179487,4165.769231,4131.153846,4327.948718,4099.358974
4115.128205,4136.153846,4103.846154,4113.846154,4139.871795,4121.410256,4131.153846,4113.589743,4142.820513,4148.589743,4176.794872,4147.948718,4337.435898,4100
4119.615384,4150.128205,4109.230769,4123.333333,4143.589743,4133.205128,4139.615384,4121.794872,4146.666666,4148.205128,4181.794872,4161.153846,4343.846154,4102.564102
4108.333333,4152.051282,4099.487179,4118.333333,4143.205128,4137.564102,4138.333333,4109.743589,4132.948718,4146.410256,4171.794872,4142.435897,4327.435898,4089.615384
4099.487179,4142.948718,4090.51282,4111.282051,4144.487179,4133.974359,4134.487179,4097.179487,4115.25641,4146.538461,4162.820513,4122.820513,4309.74359,4076.153846
4113.717948,4153.076923,4104.743589,4121.794872,4140.384615,4144.74359,4153.589743,4105.769231,4114.358974,4146.025641,4166.923077,4134.743589,4318.589744,4082.307692
4131.410256,4170.769231,4121.794872,4134.358974,4140.897436,4157.820513,4176.025641,4126.282051,4128.076923,4147.307692,4184.871795,4157.948718,4339.102564,4099.102564
4136.794872,4174.230769,4126.282051,4135.641025,4144.74359,4154.230769,4173.589743,4138.717949,4136.153846,4149.102564,4199.615384,4170.128205,4349.615385,4108.333333
4140.641025,4175,4132.692307,4135.897436,4140.128205,4150.25641,4166.666666,4140.384615,4137.435897,4146.153846,4195.769231,4179.615384,4353.717949,4113.461538
4141.410256,4176.282051,4134.487179,4132.307692,4143.461538,4154.358974,4171.282051,4141.794872,4140.51282,4144.615384,4186.153846,4183.717949,4353.974359,4117.179487
4125.641025,4164.74359,4118.333333,4119.102564,4146.153846,4147.307692,4163.589743,4135.897436,4132.820513,4146.666666,4177.948718,4173.846154,4339.48718,4105.128205
4127.051282,4170.25641,4122.307692,4123.846154,4143.589743,4150,4163.717949,4137.307692,4132.948718,4146.410256,4184.358974,4179.615384,4338.333334,4106.923077
4174.615384,4214.230769,4168.461538,4164.615384,4142.948718,4190,4199.615384,4167.435897,4170.769231,4144.74359,4224.487179,4225.384615,4378.461539,4145
4213.076923,4253.333333,4206.153846,4204.358974,4139.74359,4225.641026,4230.384615,4195,4209.102564,4145.51282,4266.538462,4269.871795,4418.717949,4175
4209.615385,4255.769231,4205.25641,4203.846154,4144.358974,4222.948718,4222.692308,4197.051282,4215.128205,4148.461538,4267.307692,4270.512821,4415.897436,4173.846154
4203.076923,4247.692308,4195.897436,4190.897436,4145.25641,4203.461538,4204.487179,4199.487179,4212.564103,4149.230769,4247.435897,4254.615385,4397.435898,4168.076923
4205.128205,4244.871795,4194.871795,4192.820513,4141.153846,4185.897436,4190.769231,4202.692308,4211.923077,4147.307692,4241.410256,4254.487179,4394.615385,4167.820513
4193.461538,4230.25641,4186.153846,4187.307692,4144.358974,4171.025641,4176.153846,4192.692308,4207.179487,4147.179487,4241.410256,4253.333333,4387.820513,4160.51282
4177.051282,4211.025641,4167.179487,4165.384615,4141.923077,4161.025641,4169.487179,4186.666667,4201.153846,4147.435897,4230,4234.871795,4365,4143.461538
4165.25641,4202.564103,4153.974359,4154.615384,4142.564102,4154.74359,4169.871795,4180.769231,4188.205128,4146.153846,4209.102564,4214.230769,4342.435898,4124.230769
4157.051282,4195.128205,4149.102564,4156.282051,4144.74359,4152.179487,4169.615384,4163.974359,4175.25641,4146.410256,4193.461538,4204.871795,4326.153846,4110.384615
4154.358974,4186.666667,4142.948718,4149.358974,4140.897436,4154.74359,4172.179487,4153.589743,4170.384615,4147.948718,4188.589743,4198.589743,4314.74359,4104.615384
4148.974359,4181.282051,4134.102564,4139.871795,4143.461538,4154.615384,4170.25641,4145.897436,4160,4148.461538,4178.717949,4189.358974,4306.153846,4098.333333
4134.487179,4172.307692,4124.487179,4134.743589,4140.769231,4152.307692,4160.641025,4129.102564,4142.564102,4147.051282,4161.538461,4179.74359,4293.974359,4085.384615
4116.923077,4158.205128,4108.205128,4121.666666,4139.615384,4153.333333,4152.564102,4113.076923,4127.692307,4146.025641,4147.820513,4170,4277.692308,4073.461538
4102.948718,4147.948718,4091.025641,4104.230769,4142.564102,4151.282051,4149.358974,4103.205128,4120.769231,4146.410256,4142.307692,4161.794872,4266.923077,4070.128205
4103.205128,4145.897436,4090.384615,4098.205128,4139.358974,4150.128205,4152.051282,4104.102564,4131.282051,4147.948718,4151.538461,4164.74359,4275.641026,4077.179487
4125.128205,4156.538461,4112.692307,4114.230769,4141.538461,4159.102564,4162.820513,4129.487179,4157.051282,4148.589743,4182.564102,4188.205128,4307.820513,4096.153846
4151.538461,4180.769231,4143.076923,4142.307692,4141.923077,4170.51282,4173.717949,4165.641025,4184.615384,4147.051282,4217.179487,4220.128205,4342.051282,4118.461538
4166.282051,4199.871795,4159.615384,4158.717949,4141.923077,4173.846154,4180.897436,4190.641026,4198.461538,4146.923077,4232.307692,4240.641026,4358.205128,4132.179487
4171.794872,4202.435897,4161.794872,4162.051282,4143.205128,4168.717949,4182.435897,4200.51282,4194.615384,4147.692307,4235.897436,4246.538462,4362.820513,4136.794872
4173.333333,4201.410256,4165.128205,4168.205128,4136.794872,4158.974359,4181.153846,4197.692308,4184.871795,4146.794872,4236.666667,4246.153846,4360.897436,4134.487179
4175.25641,4204.230769,4170.384615,4173.205128,4138.717949,4147.948718,4179.74359,4188.974359,4178.846154,4147.179487,4233.076923,4246.794872,4355.128205,4134.743589
4177.051282,4200.384615,4172.692308,4173.717949,4142.692307,4141.794872,4176.794872,4181.538461,4170.769231,4148.205128,4228.717949,4249.871795,4352.948718,4135.897436
4175.51282,4191.666667,4171.025641,4171.153846,4141.666666,4139.615384,4167.564102,4166.666666,4159.871795,4147.948718,4226.538461,4247.948718,4346.282051,4132.435897
4167.820513,4185.384615,4164.102564,4160.51282,4144.230769,4135.641025,4155.51282,4139.871795,4147.435897,4148.333333,4221.282051,4236.153846,4332.435898,4122.564102
4157.435897,4177.051282,4151.410256,4151.666666,4141.025641,4131.538461,4147.307692,4119.358974,4137.307692,4147.179487,4211.538461,4226.153846,4322.435898,4111.282051
4143.974359,4165.897436,4135.641025,4150.641025,4141.153846,4127.307692,4143.333333,4111.025641,4136.282051,4145.128205,4202.051282,4215.769231,4313.589744,4104.615384
4125.25641,4153.333333,4119.615384,4139.615384,4143.205128,4125.384615,4140.25641,4102.564102,4135.897436,4146.666666,4190.897436,4195.641026,4295,4089.743589
4106.794872,4139.230769,4105.769231,4121.153846,4141.282051,4126.025641,4130.51282,4097.307692,4127.179487,4147.948718,4176.282051,4179.615384,4279.48718,4076.538461
4100,4132.435897,4100.25641,4116.282051,4144.230769,4124.102564,4120.384615,4099.615384,4121.410256,4146.923077,4166.153846,4178.846154,4275.25641,4075.51282
4106.282051,4137.435897,4103.846154,4121.923077,4140.769231,4125,4121.282051,4104.358974,4125,4146.794872,4168.076923,4182.435897,4270.384615,4071.282051
4107.692307,4139.102564,4105.128205,4118.076923,4140.25641,4128.333333,4128.589743,4111.794872,4126.410256,4146.410256,4171.153846,4183.461538,4263.333333,4068.589743
4103.974359,4137.820513,4102.692307,4111.538461,4143.076923,4128.205128,4132.948718,4120,4126.025641,4145.384615,4168.205128,4183.974359,4259.102564,4072.179487
4111.025641,4147.692307,4108.461538,4116.025641,4141.794872,4131.153846,4143.717949,4134.230769,4142.051282,4147.179487,4173.205128,4189.230769,4263.589744,4077.179487
4124.102564,4161.794872,4120.384615,4124.615384,4145,4142.435897,4160.128205,4149.615384,4158.846154,4148.589743,4185,4199.230769,4272.692308,4084.743589
4133.461538,4169.615384,4128.205128,4130.25641,4142.179487,4151.794872,4162.435897,4148.461538,4158.974359,4146.923077,4190.51282,4208.333333,4277.692308,4089.743589
4139.615384,4171.410256,4132.435897,4136.538461,4142.692307,4152.051282,4154.487179,4144.74359,4162.179487,4146.666666,4193.461538,4213.205128,4278.974359,4094.487179
4143.974359,4171.923077,4138.333333,4139.230769,4144.871795,4149.615384,4151.794872,4149.871795,4174.74359,4147.307692,4201.794872,4213.974359,4281.153846,4102.435897
4148.205128,4177.820513,4146.923077,4141.282051,4137.948718,4151.666666,4150.769231,4148.461538,4171.923077,4146.153846,4206.923077,4217.564103,4284.230769,4106.794872
4155,4184.358974,4154.358974,4148.974359,4140.384615,4151.538461,4149.358974,4134.487179,4151.666666,4146.666666,4205,4225.128205,4279.615385,4107.564102
4156.923077,4183.846154,4155,4152.692307,4142.307692,4142.307692,4149.487179,4124.743589,4134.102564,4148.076923,4199.871795,4226.666667,4270,4107.051282
4153.461538,4183.076923,4152.948718,4153.461538,4140.897436,4141.410256,4149.74359,4127.564102,4124.230769,4147.307692,4200.769231,4224.358974,4264.74359,4107.948718
4154.487179,4187.692308,4154.102564,4155.641025,4144.871795,4154.487179,4158.974359,4136.410256,4119.615384,4146.410256,4202.435897,4220.384615,4263.333333,4109.102564
4155.51282,4185.769231,4154.487179,4152.564102,4141.538461,4158.333333,4170.128205,4140.25641,4122.307692,4146.923077,4187.820513,4211.538461,4261.666667,4103.461538
4157.435897,4182.564102,4158.333333,4156.025641,4142.179487,4157.948718,4169.615384,4142.820513,4133.717948,4147.692307,4174.230769,4220.897436,4268.205128,4105.641025
4168.846154,4192.435897,4170.641026,4169.358974,4144.358974,4167.051282,4172.179487,4155,4149.487179,4146.538461,4181.794872,4248.205128,4281.153846,4122.564102
4180.128205,4200.384615,4180.128205,4173.974359,4142.051282,4172.179487,4181.666667,4157.179487,4154.871795,4144.487179,4188.333333,4256.025641,4282.692308,4132.435897
4180.128205,4198.333333,4183.333333,4171.153846,4141.794872,4168.076923,4182.179487,4149.358974,4153.846154,4145.897436,4183.717949,4253.717949,4282.051282,4132.692307
4178.205128,4198.076923,4183.589743,4172.179487,4138.974359,4161.794872,4178.846154,4153.333333,4160.769231,4147.051282,4185,4264.74359,4290.641026,4135.128205
4181.923077,4200.897436,4184.358974,4173.717949,4143.205128,4159.230769,4176.794872,4164.74359,4169.74359,4145,4194.102564,4268.076923,4297.051282,4141.538461
4184.487179,4203.461538,4186.923077,4177.692308,4145,4163.717949,4175.384615,4174.102564,4172.564102,4143.846154,4197.820513,4262.820513,4298.589744,4146.538461
4182.435897,4207.307692,4186.794872,4183.205128,4141.410256,4172.051282,4179.871795,4181.666667,4173.205128,4146.025641,4197.948718,4266.153846,4297.820513,4145.641025
4177.692308,4210.897436,4180.128205,4183.589743,4146.282051,4178.974359,4186.923077,4183.333333,4177.692308,4147.948718,4200.384615,4264.74359,4297.820513,4140.641025
4174.102564,4210.769231,4171.794872,4183.717949,4143.717949,4184.74359,4192.948718,4175,4178.589743,4147.564102,4199.487179,4253.333333,4293.589744,4132.948718
4173.205128,4210.384615,4169.74359,4182.692308,4140,4188.717949,4198.717949,4168.333333,4173.846154,4146.410256,4192.692308,4247.307692,4285.25641,4128.589743
4171.538461,4208.333333,4168.717949,4177.820513,4141.410256,4189.102564,4201.410256,4168.461538,4171.410256,4146.538461,4187.435897,4242.564103,4278.205128,4125.641025
4166.025641,4201.538461,4168.076923,4170.384615,4140.769231,4187.820513,4198.717949,4162.435897,4165.897436,4148.333333,4184.230769,4233.846154,4270.641026,4121.282051
4168.846154,4200.384615,4174.871795,4168.589743,4145.25641,4183.205128,4196.923077,4152.820513,4157.307692,4148.846154,4185,4236.923077,4268.333333,4126.666666
4183.461538,4211.794872,4186.153846,4178.589743,4145.128205,4182.564102,4201.282051,4158.205128,4165.641025,4146.666666,4195,4256.923077,4273.846154,4140
4194.102564,4221.025641,4194.487179,4187.564102,4144.102564,4186.923077,4205.769231,4176.025641,4183.205128,4146.410256,4202.435897,4271.923077,4276.666667,4147.307692
4195,4219.487179,4200,4185,4145.128205,4187.307692,4205.897436,4185.25641,4180.897436,4149.74359,4202.307692,4274.871795,4275.512821,4148.076923
4195.25641,4217.179487,4203.717949,4183.076923,4139.358974,4184.230769,4203.589744,4178.974359,4168.333333,4149.487179,4203.717949,4276.794872,4275.512821,4150.25641
4214.74359,4263.589744,4223.333333,4233.461538,4145.51282,4234.74359,4239.487179,4230.641026,4244.615385,4145.769231,4255.641026,4304.74359,4313.974359,4171.923077
4210.51282,4262.692308,4219.358974,4232.564103,4141.153846,4238.205128,4243.333333,4234.102564,4250.897436,4147.948718,4261.282051,4300.25641,4317.564103,4167.307692
4203.974359,4261.410256,4214.487179,4231.282051,4142.948718,4236.794872,4244.487179,4228.589744,4254.230769,4146.923077,4263.076923,4293.589744,4316.923077,4164.871795
4200.769231,4256.410256,4211.666667,4227.692308,4143.717949,4232.948718,4236.282051,4218.974359,4244.871795,4144.74359,4257.948718,4291.282051,4308.589744,4163.589743
4203.333333,4250.25641,4213.205128,4218.974359,4143.589743,4227.692308,4229.230769,4213.846154,4230.897436,4146.923077,4255.128205,4291.153846,4303.589744,4166.538461
4208.333333,4252.948718,4219.102564,4217.435897,4143.333333,4222.307692,4234.358974,4215.641026,4230.128205,4148.333333,4257.435897,4296.025641,4307.820513,4170
4211.538461,4252.179487,4220.641026,4219.871795,4142.692307,4218.205128,4237.051282,4219.230769,4231.025641,4145.25641,4256.410256,4301.025641,4306.153846,4170.897436
4214.358974,4249.487179,4223.461538,4219.871795,4146.153846,4217.948718,4233.717949,4226.025641,4230,4145.641025,4257.692308,4305.641026,4302.820513,4176.538461
4218.076923,4256.923077,4232.948718,4222.820513,4143.076923,4218.205128,4233.589744,4230.641026,4229.871795,4149.102564,4265.512821,4317.179487,4307.948718,4182.564102
4220.25641,4257.692308,4236.923077,4224.871795,4141.666666,4214.871795,4229.487179,4220.641026,4219.487179,4149.102564,4266.538462,4320.897436,4307.051282,4183.846154
4216.153846,4247.564103,4229.871795,4219.230769,4144.102564,4210.25641,4220.641026,4206.538461,4206.794872,4147.435897,4258.205128,4312.307692,4299.230769,4178.846154
4210.25641,4245.384615,4222.820513,4213.717949,4140.128205,4207.179487,4215.641026,4202.820513,4207.948718,4147.435897,4251.794872,4311.282051,4294.230769,4174.230769
4210.25641,4245.384615,4222.820513,4213.717949,4140.128205,4207.179487,4215.641026,4202.820513,4207.948718,4147.435897,4251.794872,4311.282051,4294.230769,4174.230769
4204.487179,4240.512821,4217.692308,4210.128205,4143.076923,4202.948718,4211.282051,4196.666667,4206.153846,4149.871795,4244.358974,4312.692308,4286.025641,4174.102564
4196.410256,4229.358974,4207.948718,4202.307692,4142.820513,4199.871795,4203.076923,4183.333333,4196.794872,4151.410256,4234.615385,4301.153846,4277.435898,4168.589743
4192.692308,4229.615385,4203.205128,4198.717949,4139.102564,4200.384615,4204.230769,4182.692308,4198.589743,4150.384615,4229.615385,4292.948718,4279.48718,4163.589743
4193.205128,4230.384615,4201.923077,4202.948718,4143.974359,4202.307692,4212.820513,4196.794872,4205.25641,4148.461538,4233.205128,4292.820513,4283.076923,4163.589743
4183.974359,4222.692308,4194.615384,4201.153846,4141.282051,4200.897436,4209.871795,4202.051282,4202.564103,4145.897436,4233.076923,4284.615385,4277.307692,4158.205128
4170,4212.564103,4185,4186.794872,4142.307692,4196.025641,4200.769231,4195.384615,4196.282051,4145.641025,4220.641026,4271.282051,4261.794872,4150.897436
4165.769231,4200.384615,4177.692308,4169.74359,4144.487179,4191.025641,4201.794872,4194.487179,4197.435897,4147.692307,4204.615385,4256.923077,4245.128205,4147.692307
4168.461538,4194.74359,4173.717949,4165.51282,4140.641025,4188.717949,4205.769231,4198.461538,4201.153846,4148.076923,4197.307692,4248.846154,4242.435897,4146.794872
4176.153846,4199.102564,4179.487179,4175.769231,4143.589743,4187.307692,4200,4197.435897,4197.820513,4147.564102,4204.615385,4260.25641,4252.051282,4151.666666
4187.820513,4203.461538,4196.153846,4188.205128,4142.820513,4181.666667,4189.487179,4190.769231,4191.282051,4147.435897,4217.051282,4282.948718,4257.307692,4162.179487
4190.51282,4205.25641,4204.871795,4192.051282,4142.948718,4170.384615,4179.615384,4176.282051,4177.820513,4148.461538,4215.128205,4289.871795,4249.74359,4169.358974
4184.230769,4204.871795,4197.435897,4186.794872,4141.025641,4157.948718,4172.564102,4160.641025,4159.615384,4149.102564,4202.179487,4282.820513,4232.692308,4163.461538
4178.846154,4198.589743,4188.974359,4184.358974,4138.205128,4153.076923,4165.51282,4153.333333,4148.974359,4147.948718,4197.307692,4276.923077,4218.461538,4152.948718
4174.615384,4194.230769,4187.307692,4185.384615,4144.871795,4149.102564,4155.641025,4147.820513,4146.025641,4146.923077,4201.410256,4269.871795,4208.974359,4151.923077
4171.538461,4193.076923,4185,4182.820513,4141.282051,4139.487179,4150.769231,4138.333333,4143.205128,4147.692307,4201.025641,4262.692308,4199.230769,4151.538461
4169.615384,4190.128205,4178.589743,4182.820513,4139.487179,4141.794872,4160.128205,4137.564102,4147.179487,4148.461538,4198.589743,4259.615385,4195.128205,4145.51282
4165,4189.230769,4176.153846,4186.538461,4143.076923,4154.358974,4166.538461,4149.102564,4162.564102,4146.666666,4197.307692,4255.897436,4193.846154,4139.871795
4155.641025,4183.589743,4167.435897,4177.948718,4140.897436,4152.692307,4160,4154.871795,4170.51282,4145.897436,4196.794872,4250.769231,4186.282051,4133.205128
4144.615384,4170.128205,4152.564102,4161.538461,4144.74359,4143.717949,4156.153846,4156.282051,4168.589743,4147.820513,4194.230769,4243.589744,4178.974359,4126.923077
4139.615384,4163.717949,4148.974359,4159.487179,4143.461538,4151.153846,4161.794872,4168.717949,4173.974359,4148.076923,4192.692308,4235.641026,4180.641026,4125
4137.692307,4167.179487,4151.538461,4163.461538,4141.538461,4158.333333,4167.179487,4176.794872,4183.974359,4146.410256,4191.923077,4234.871795,4178.846154,4123.205128
4136.923077,4166.282051,4151.025641,4158.589743,4146.025641,4147.948718,4164.230769,4165.128205,4178.717949,4145.51282,4187.820513,4243.461538,4170.128205,4121.538461
4140.897436,4160.769231,4151.666666,4154.102564,4142.820513,4139.358974,4156.025641,4148.205128,4158.589743,4145.641025,4184.487179,4247.179487,4167.179487,4123.076923
4144.871795,4157.051282,4154.102564,4155.25641,4143.205128,4142.051282,4152.179487,4137.307692,4146.538461,4146.666666,4184.358974,4245,4167.307692,4125.897436
4140.769231,4155.641025,4152.692307,4157.820513,4142.051282,4142.820513,4151.025641,4125.25641,4141.666666,4147.564102,4179.871795,4240.384615,4159.74359,4121.282051
4135.641025,4153.589743,4151.410256,4155.641025,4141.025641,4137.948718,4143.205128,4108.333333,4125.51282,4147.692307,4173.717949,4230.641026,4150,4114.487179
4143.205128,4151.794872,4157.948718,4152.948718,4147.564102,4135.897436,4135.128205,4093.846154,4107.435897,4148.205128,4177.435897,4235,4152.820513,4118.974359
4159.358974,4159.487179,4170.641026,4161.025641,4142.820513,4135.384615,4137.051282,4096.538461,4110.641025,4148.717949,4191.923077,4261.666667,4168.589743,4134.358974
4173.589743,4173.717949,4186.025641,4175.25641,4142.179487,4133.333333,4141.923077,4112.051282,4125,4148.589743,4204.358974,4281.794872,4180,4149.615384
4172.307692,4176.923077,4188.205128,4175.384615,4147.435897,4126.410256,4140.128205,4111.794872,4123.076923,4148.333333,4200.897436,4272.564103,4175.51282,4145.897436
4159.74359,4166.153846,4176.923077,4163.461538,4143.589743,4118.846154,4135.769231,4099.743589,4115.769231,4148.589743,4190,4251.538462,4167.307692,4133.846154
4152.307692,4157.435897,4170.769231,4158.589743,4143.076923,4119.487179,4132.820513,4102.435897,4120.897436,4148.461538,4190.51282,4247.051282,4171.538461,4133.333333
4147.948718,4158.461538,4168.205128,4160.384615,4143.333333,4122.564102,4126.410256,4109.871795,4126.923077,4147.435897,4195.51282,4249.358974,4178.205128,4130.641025
4136.282051,4156.282051,4155.641025,4154.230769,4144.487179,4122.948718,4125.51282,4113.974359,4126.794872,4147.307692,4190.641026,4233.461538,4175.641026,4122.307692
4123.846154,4141.025641,4141.410256,4140.641025,4144.358974,4124.743589,4135.641025,4127.692307,4130.25641,4146.923077,4179.487179,4215,4170.51282,4116.666666
4121.282051,4125.51282,4139.358974,4135,4140.897436,4128.076923,4141.410256,4138.589743,4136.923077,4146.153846,4171.666667,4217.179487,4165.25641,4111.538461
4119.487179,4121.923077,4136.923077,4138.076923,4144.615384,4131.794872,4138.846154,4137.564102,4140.641025,4148.076923,4168.974359,4217.820513,4160.128205,4110
4112.435897,4114.230769,4125.897436,4131.025641,4143.846154,4138.205128,4145.128205,4135.384615,4141.538461,4148.717949,4161.538461,4202.564103,4152.435897,4105.897436
